rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
319,"10014,319",980,0.98,451,12.144152616339438,52.041690270962945,1959,2,2.0
320,"10014,320",976,0.976,427,13.737602022119466,47.7540493553315,1951,2,2.0
321,"10014,321",977,0.977,395,19.52880284568613,60.88909982223768,1953,1,1.0
322,"10014,322",979,0.979,414,15.91785854740636,51.93738471292103,1957,7,7.0
323,"10014,323",975,0.975,410,12.301614738681783,47.21072549878216,1949,3,3.0
324,"10014,324",980,0.98,421,17.635423589459794,58.37556537679451,1959,5,5.0
325,"10014,325",1,0.001,1,0.0,1.4493956632433578,1,0,0.0
326,"10014,326",971,0.971,436,10.619487174390567,43.69369607609759,1941,6,6.0
327,"10014,327",970,0.97,381,12.265044152335612,42.83287889973018,1939,3,3.0
328,"10014,328",975,0.975,397,16.019287576893532,54.911663969779944,1949,4,4.0
329,"10014,329",984,0.984,445,11.88437562523851,52.249703588147774,1967,5,5.0
330,"10014,330",986,0.986,427,14.146851320152056,48.851578615621584,1971,1,1.0
331,"10014,331",983,0.983,411,11.300544092963401,43.70779970176926,1965,1,1.0
332,"10014,332",971,0.971,402,16.709659475858434,47.64354414577761,1941,1,1.0
333,"10014,333",986,0.986,442,14.045492452251619,54.985341744828766,1971,1,1.0
334,"10014,334",978,0.978,427,12.583366361757589,62.65229319466943,1955,3,3.0
335,"10014,335",1,0.001,1,0.0,0.2188590184436661,1,0,0.0
336,"10014,336",983,0.983,397,16.344204448598816,60.569832719751034,1965,3,3.0
